Artistname;RecordTitle;RecordType;Year;SongTitle
Fancy;Contact;LP;1986;Latin Fire
Fancy;Contact;LP;1986;Reaving Queen
Fancy;Contact;LP;1986;I Don't Want To Go
Fancy;Contact;LP;1986;Bolero (Hold Me In Your Arms Again)
Fancy;Contact;LP;1986;Feedback, Feedback
Fancy;Contact;LP;1986;Save The Moment
Fancy;Contact;LP;1986;After Midnight
Fancy;Contact;LP;1986;Lady Of Ice
Fancy;Contact;LP;1986;Girl Don't Let Me Down
Fancy;Slice Me Nice (7");Single;1984;Slice Me Nice
Fancy;Slice Me Nice (7");Single;1984;Come Inside
Fashion;Fabrique;LP;1982;Move On
Fashion;Fabrique;LP;1982;Something In Your Picture
Fashion;Fabrique;LP;1982;You Only Left Your Picture
Fashion;Fabrique;LP;1982;Dressed To Kill
Fashion;Fabrique;LP;1982;It's Alright
Fashion;Fabrique;LP;1982;White Stuff (Short Cut)
Fashion;Fabrique;LP;1982;Do You Wanna Make Love
Fashion;Fabrique;LP;1982;Slow Blue
Fashion;Fabrique;LP;1982;Streetplayer-Mechanic
Fashion;Fabrique;LP;1982;Love Shadow
Fatima Mansions;Against Nature;LP;1989;Wilderness On Time
Fatima Mansions;Against Nature;LP;1989;Day I Lost Everything
Fatima Mansions;Against Nature;LP;1989;Valley Of The Dead Cars
Fatima Mansions;Against Nature;LP;1989;Only Losers Take The Bus
Fatima Mansions;Against Nature;LP;1989;13th Century Boy
Fatima Mansions;Against Nature;LP;1989;Bishop Of Babel
Fatima Mansions;Against Nature;LP;1989;Big Madness/Monday Club Carol
Fatima Mansions;Against Nature;LP;1989;You Won't Get Me Home
Fatima Mansions;Only Losers Take The Bus (12");EP;1989;What?
Fatima Mansions;Only Losers Take The Bus (12");EP;1989;O.L.T.T.B. (Hail & Adios - Non Stop Party Pumpin' Mix)
Fatima Mansions;Only Losers Take The Bus (12");EP;1989;O.L.T.T.B. (Hail & Flames)
Fatima Mansions;Only Losers Take The Bus (12");EP;1989;Only Losers Take The Bus
Fatima Mansions;Viva Dead Ponies;CD;1991;Pack Of Lies
Fatima Mansions;Viva Dead Ponies;CD;1991;Viva Dead Ponies
Fatima Mansions;Viva Dead Ponies;CD;1991;You're A Rose
Fatima Mansions;Viva Dead Ponies;CD;1991;Chemical Cosh
Fatima Mansions;Viva Dead Ponies;CD;1991;White Knuckle Express
Fatima Mansions;Viva Dead Ponies;CD;1991;Farewell Oratorio
Fatima Mansions;Viva Dead Ponies;CD;1991;Look What I Stole For Us, DArling
Fatima Mansions;Viva Dead Ponies;CD;1991;Only Losers Take The Bus
Fatima Mansions;Viva Dead Ponies;CD;1991;Ceausescu Flashback
Fatima Mansions;Viva Dead Ponies;CD;1991;Start The Week
Fatima Mansions;Viva Dead Ponies;CD;1991;Door-To-Door Inspector
Fatima Mansions;Viva Dead Ponies;CD;1991;Mr. Baby
Fatima Mansions;Viva Dead Ponies;CD;1991;Legoland
Fatima Mansions;Viva Dead Ponies;CD;1991;Blues For Ceausescu
Fatima Mansions;Viva Dead Ponies;CD;1991;Angel's Delight
Fatima Mansions;Viva Dead Ponies;CD;1991;Broken Radio #1
Fatima Mansions;Viva Dead Ponies;CD;1991;Concrete Block
Fats Domino;Live;LP;0;I'm Gonna Be A Wheel Someday
Fats Domino;Live;LP;0;Blueberry Hill
Fats Domino;Live;LP;0;Kansas City
Fats Domino;Live;LP;0;Why Don't You Do Right
Fats Domino;Live;LP;0;I'm Ready
Fats Domino;Live;LP;0;Blue Monday
Fats Domino;Live;LP;0;My Blue Heaven
Fats Domino;Live;LP;0;I'm Walking
Fats Domino;Live;LP;0;Whole Lotta Loving
Fats Domino;Live;LP;0;Heartbreak Hill
Fats Domino;Live;LP;0;Ain't That A Shame
Fats Domino;Live;LP;0;So Long
Fats Domino;Live;LP;0;Ballin' The Jack
Fats Domino;Live;LP;0;I Want To Walk You Home
Fats Domino;Live;LP;0;Yes It's Me And I'm In Love Again
Fats Domino;Live;LP;0;Walking To New Orleans
Fats Domino;Live;LP;0;When The Saints Go Marching In
Fats Domino;Live;LP;0;Please Don't Leave Me
Fats Domino;Live;LP;0;Jambalaya
Fee;Rezeptfrei;LP;1982;Ab Die Post, Nahost
Fee;Rezeptfrei;LP;1982;Mach Kohle, Alter
Fee;Rezeptfrei;LP;1982;Wenn Du Keinen Krach Machst
Fee;Rezeptfrei;LP;1982;Kein Reiz
Fee;Rezeptfrei;LP;1982;Kälte In Der Nacht
Fee;Rezeptfrei;LP;1982;Spielzeug
Fee;Rezeptfrei;LP;1982;Wunderschön
Fee;Rezeptfrei;LP;1982;Schweine Im Weltraum
Fee;Rezeptfrei;LP;1982;Frankfurt - Frankfurt
Fee;Rezeptfrei;LP;1982;Plastik
Fee;Rezeptfrei;LP;1982;Kater - Katze
Fee;Schizofeenie;LP;1983;Hypochonder
Fee;Schizofeenie;LP;1983;Neue Deutsche Küche (Schweinebauch Und Kohl)
Fee;Schizofeenie;LP;1983;Ein Feuerwerk Für Marianne
Fee;Schizofeenie;LP;1983;Erzähl Mir Nichts Von Liebe
Fee;Schizofeenie;LP;1983;118
Fee;Schizofeenie;LP;1983;Gelbe Gefahr
Fee;Schizofeenie;LP;1983;En Mann, Der Nicht Warten Kann (I'm A Man)
Fee;Schizofeenie;LP;1983;Du Kannst Mir Nicht Imponier'n
Fee;Schizofeenie;LP;1983;Karneval
Fee;Schizofeenie;LP;1983;Highnoon Im Justizpalast
Fee;Schizofeenie;LP;1983;Doswidanja
Fee Waybill;Read My Lips;LP;1984;Caribean Sunsets
Fee Waybill;Read My Lips;LP;1984;Nobody's Perfect
Fee Waybill;Read My Lips;LP;1984;You're Still Laughing
Fee Waybill;Read My Lips;LP;1984;I Don't Even Know Your Name (Passion Play)
Fee Waybill;Read My Lips;LP;1984;Who Said Life Would Be Pretty
Fee Waybill;Read My Lips;LP;1984;Thrill Of The Kill
Fee Waybill;Read My Lips;LP;1984;Who Loves You Baby
Fee Waybill;Read My Lips;LP;1984;Saved My Life
Fee Waybill;Read My Lips;LP;1984;I Could've Been Somebody
Fee Waybill;Read My Lips;LP;1984;Star Of The Show
Feelies;Crazy Rhythms;LP;1980;Raised Eyebrows
Feelies;Crazy Rhythms;LP;1980;Crazy Rhythms
Feelies;Crazy Rhythms;LP;1980;Everybody's Got Something To Hide
Feelies;Crazy Rhythms;LP;1980;Original Love
Feelies;Crazy Rhythms;LP;1980;Moscow Nights
Feelies;Crazy Rhythms;LP;1980;Loveless Love
Feelies;Crazy Rhythms;LP;1980;Fa Ce La
Feelies;Crazy Rhythms;LP;1980;Boy With Perpetual Nervousness
Feelies;Crazy Rhythms;LP;1980;Forces At Work
Feelies;The Good Earth;CD;1986;On The Roof
Feelies;The Good Earth;CD;1986;Let's Go
Feelies;The Good Earth;CD;1986;Tomorrow Today
Feelies;The Good Earth;CD;1986;Good Earth
Feelies;The Good Earth;CD;1986;High Road
Feelies;The Good Earth;CD;1986;Last Roundup
Feelies;The Good Earth;CD;1986;Two Rooms
Feelies;The Good Earth;CD;1986;Slipping (Into Something)
Feelies;The Good Earth;CD;1986;When Company Comes
Feelies;The Good Earth;CD;1986;Slow Down
Fehlfarben;33 Tage In Ketten;LP;1981;Stunde Des Glücks
Fehlfarben;33 Tage In Ketten;LP;1981;Wunderbar
Fehlfarben;33 Tage In Ketten;LP;1981;Die Wilde 13
Fehlfarben;33 Tage In Ketten;LP;1981;Tanz Mit Dem Herzen
Fehlfarben;33 Tage In Ketten;LP;1981;Hutschläger
Fehlfarben;33 Tage In Ketten;LP;1981;Katze Zur Maus
Fehlfarben;33 Tage In Ketten;LP;1981;Söhne Und töchter
Fehlfarben;33 Tage In Ketten;LP;1981;Verstehen
Fehlfarben;33 Tage In Ketten;LP;1981;Schlaflos Nachts
Fehlfarben;33 Tage In Ketten;LP;1981;Marsch
Fehlfarben;33 Tage In Ketten;LP;1981;Imitation Of Life
Fehlfarben;Glut Und Asche;LP;1983;Dollars & Deutschmarks
Fehlfarben;Glut Und Asche;LP;1983;Feuer An Bord
Fehlfarben;Glut Und Asche;LP;1983;Jenseits Der Tür
Fehlfarben;Glut Und Asche;LP;1983;Die Kunst Des Zitats
Fehlfarben;Glut Und Asche;LP;1983;Magnificent Obsession
Fehlfarben;Glut Und Asche;LP;1983;Agenten In Raucherkinos
Fehlfarben;Glut Und Asche;LP;1983;Tag Und Nacht
Fehlfarben;Glut Und Asche;LP;1983;14 Tage
Fehlfarben;Glut Und Asche;LP;1983;Das Buschgespenst
Fehlfarben;Monarchie Und Alltag;LP;1980;Grauschleier
Fehlfarben;Monarchie Und Alltag;LP;1980;Hier Und Jetzt
Fehlfarben;Monarchie Und Alltag;LP;1980;Paul Ist Tot
Fehlfarben;Monarchie Und Alltag;LP;1980;Das War Vor Jahren
Fehlfarben;Monarchie Und Alltag;LP;1980;Angst
Fehlfarben;Monarchie Und Alltag;LP;1980;Ein Jahr (Es Geht Voran)
Fehlfarben;Monarchie Und Alltag;LP;1980;Apokalypse
Fehlfarben;Monarchie Und Alltag;LP;1980;Militürk
Fehlfarben;Monarchie Und Alltag;LP;1980;Gottseidank Nicht In England
Fehlfarben;Monarchie Und Alltag;LP;1980;Das Sind Geschichten
Fehlfarben;Monarchie Und Alltag;LP;1980;All That Heaven Allows
Feltman Trommelt;Symbols & Facts;LP;1984;Changes
Feltman Trommelt;Symbols & Facts;LP;1984;Healing
Feltman Trommelt;Symbols & Facts;LP;1984;Dog-Days
Feltman Trommelt;Symbols & Facts;LP;1984;Diagrams Of Cities
Feltman Trommelt;Symbols & Facts;LP;1984;Heat!
Feltman Trommelt;Symbols & Facts;LP;1984;Coming Up
Feltman Trommelt;Symbols & Facts;LP;1984;Mexican Aero-Plane
Feltman Trommelt;Symbols & Facts;LP;1984;Call Me
Feltman Trommelt;Symbols & Facts;LP;1984;No Remis
Fields Of The Nephilim;Dawnrazor;LP;1987;Dust
Fields Of The Nephilim;Dawnrazor;LP;1987;Slowkill
Fields Of The Nephilim;Dawnrazor;LP;1987;Vet For The Insane
Fields Of The Nephilim;Dawnrazor;LP;1987;Reanimator
Fields Of The Nephilim;Dawnrazor;LP;1987;Dawnrazor
Fields Of The Nephilim;Dawnrazor;LP;1987;Sequel
Fields Of The Nephilim;Dawnrazor;LP;1987;Intro (The Harmonica Man)
Fields Of The Nephilim;Dawnrazor;LP;1987;Volcane (Mr. Jealousy Has Returned)
Fields Of The Nephilim;Earth Inferno;LP;1991;Preacher Man
Fields Of The Nephilim;Earth Inferno;LP;1991;Dawnrazor
Fields Of The Nephilim;Earth Inferno;LP;1991;Psychonaut
Fields Of The Nephilim;Earth Inferno;LP;1991;Love Under Will
Fields Of The Nephilim;Earth Inferno;LP;1991;Submission
Fields Of The Nephilim;Earth Inferno;LP;1991;Moonchild
Fields Of The Nephilim;Earth Inferno;LP;1991;At The Gates Of Silent Memory (Paradise Regained)
Fields Of The Nephilim;Earth Inferno;LP;1991;Intro (Dead But Dreaming)
Fields Of The Nephilim;Earth Inferno;LP;1991;Sumerland
Fields Of The Nephilim;Earth Inferno;LP;1991;Last Exit For The Lost
Fields Of The Nephilim;Earth Inferno;LP;1991;For Her Light
Fields Of The Nephilim;Elizium;LP;1990;And There Will Your Heart Be Also
Fields Of The Nephilim;Elizium;LP;1990;Sumerland (What Dreams May Come)
Fields Of The Nephilim;Elizium;LP;1990;Wail Of Sumer
Fields Of The Nephilim;Elizium;LP;1990;Paradise Regained
Fields Of The Nephilim;Elizium;LP;1990;Submission
Fields Of The Nephilim;Elizium;LP;1990;At The Gates Of Silent Memory
Fields Of The Nephilim;Elizium;LP;1990;Dead But Dreaming
Fields Of The Nephilim;Elizium;LP;1990;For Her Light
Fields Of The Nephilim;For Her Light (12");EP;1990;For Her Light
Fields Of The Nephilim;For Her Light (12");EP;1990;Submission (Non-Resistance)
Fields Of The Nephilim;Moonchild (12");EP;1988;Moonchild (Longevity)
Fields Of The Nephilim;Moonchild (12");EP;1988;Moonchild (Unsealed)
Fields Of The Nephilim;Moonchild (12");EP;1988;Shiva
Fields Of The Nephilim;Preacher Man (12");EP;1987;Preacher Man (Contaminated Version)
Fields Of The Nephilim;Preacher Man (12");EP;1987;Preacher Man
Fields Of The Nephilim;Preacher Man (12");EP;1987;Laura II
Fields Of The Nephilim;Psychonaut (12");EP;1989;Celebrate (Second Seal)
Fields Of The Nephilim;Psychonaut (12");EP;1989;Psychonaut Lib.III
Fields Of The Nephilim;Returning To Gehenna (12");EP;1986;Returning To Gehenna
Fields Of The Nephilim;Returning To Gehenna (12");EP;1986;Secrets
Fields Of The Nephilim;Returning To Gehenna (12");EP;1986;Laura
Fields Of The Nephilim;Returning To Gehenna (12");EP;1986;Power
Fields Of The Nephilim;Returning To Gehenna (12");EP;1986;Tower
Fields Of The Nephilim;Sumerland EP;LP;1990;Phobia (Live)
Fields Of The Nephilim;Sumerland EP;LP;1990;Sumerland
Fields Of The Nephilim;Sumerland EP;LP;1990;Blue Water (Live)
Fields Of The Nephilim;Sumerland EP;LP;1990;Watchman (Live)
Fields Of The Nephilim;The Nephilim;LP;1988;Chord Of Souls
Fields Of The Nephilim;The Nephilim;LP;1988;Celebrate
Fields Of The Nephilim;The Nephilim;LP;1988;Last Exit For The Lost
Fields Of The Nephilim;The Nephilim;LP;1988;Endemoniada
Fields Of The Nephilim;The Nephilim;LP;1988;Moonchild
Fields Of The Nephilim;The Nephilim;LP;1988;Watchman
Fields Of The Nephilim;The Nephilim;LP;1988;Phobia
Fields Of The Nephilim;The Nephilim;LP;1988;Love Under Will
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Move To Work
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Like A Stranger
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Time Isn't Kind
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Funny How Love Is
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Blue
Fine Young Cannibals;Fine Young Cannibals;LP;1985;Couldn't Care More
Fine Young Cannibals;The Raw & The Cooked;LP;1988;Ever Fallen In Love
Fine Young Cannibals;The Raw & The Cooked;LP;1988;As Hard As It Is
Fine Young Cannibals;The Raw & The Cooked;LP;1988;It's OK (It's Alright)
Fine Young Cannibals;The Raw & The Cooked;LP;1988;Don't Look Back
Fine Young Cannibals;The Raw & The Cooked;LP;1988;Tell Me What
Fine Young Cannibals;The Raw & The Cooked;LP;1988;I'm Not Satisfied
Fine Young Cannibals;The Raw & The Cooked;LP;1988;I'm Not The Man I Used To Be
Fine Young Cannibals;The Raw & The Cooked;LP;1988;Good Thing
Fine Young Cannibals;The Raw & The Cooked;LP;1988;She Drives Me Crazy
Fine Young Cannibals;The Raw & The Cooked;LP;1988;Don't Let It Get You Down
Fingerprintz;The Very Dab;LP;1979;2at
Fingerprintz;The Very Dab;LP;1979;Beam Me Up Scotty
Fingerprintz;The Very Dab;LP;1979;On The Hop
Fingerprintz;The Very Dab;LP;1979;Invisible Seams
Fingerprintz;The Very Dab;LP;1979;Tough Luck
Fingerprintz;The Very Dab;LP;1979;Hey Mr Smith
Fingerprintz;The Very Dab;LP;1979;Temperanmental
Fingerprintz;The Very Dab;LP;1979;Close Circuit Connection
Fingerprintz;The Very Dab;LP;1979;Fingerprince
Fingerprintz;The Very Dab;LP;1979;Wet Job
Fingerprintz;The Very Dab;LP;1979;Punchy Judy
Fischer-Z;Going Deaf For A Living;LP;1980;Room Service
Fischer-Z;Going Deaf For A Living;LP;1980;Limbo
Fischer-Z;Going Deaf For A Living;LP;1980;Four Minutes In Durham (With You)
Fischer-Z;Going Deaf For A Living;LP;1980;Haters
Fischer-Z;Going Deaf For A Living;LP;1980;Crank
Fischer-Z;Going Deaf For A Living;LP;1980;Pick Up Slip Up
Fischer-Z;Going Deaf For A Living;LP;1980;Going Deaf For A Living
Fischer-Z;Going Deaf For A Living;LP;1980;No Right
Fischer-Z;Going Deaf For A Living;LP;1980;So Long
Fischer-Z;Going Deaf For A Living;LP;1980;Crazy Girl
Fischer-Z;Red Skies Over Paradise;LP;1981;Berlin
Fischer-Z;Red Skies Over Paradise;LP;1981;Marliese
Fischer-Z;Red Skies Over Paradise;LP;1981;Red Skies Over Paradise
Fischer-Z;Red Skies Over Paradise;LP;1981;Battalions Of Strangers
Fischer-Z;Red Skies Over Paradise;LP;1981;Multinationals Bite
Fischer-Z;Red Skies Over Paradise;LP;1981;Luton To Lisbon
Fischer-Z;Red Skies Over Paradise;LP;1981;In England
Fischer-Z;Word Salad;LP;1979;Pretty Paracetamol
Fischer-Z;Word Salad;LP;1979;Headlines
Fischer-Z;Word Salad;LP;1979;Lemmings
Fischer-Z;Word Salad;LP;1979;Nice To Know
Fischer-Z;Word Salad;LP;1979;Wax Dolls
Fischer-Z;Word Salad;LP;1979;Lies
Fischer-Z;Word Salad;LP;1979;French Let Her
Fischer-Z;Word Salad;LP;1979;Remember Russia
Fischer-Z;Word Salad;LP;1979;Spiders
Fischer-Z;Word Salad;LP;1979;Worker
Fischer-Z;Word Salad;LP;1979;Billy And The Motorway Police
Fischer-Z;Word Salad;LP;1979;Acrobats
Fixx;Phantoms;LP;1984;I Will
Fixx;Phantoms;LP;1984;Are We Ourselves ?
Fixx;Phantoms;LP;1984;In Suspense
Fixx;Phantoms;LP;1984;Less Cities, More Moving People
Fixx;Phantoms;LP;1984;Question
Fixx;Phantoms;LP;1984;Lost In Battle Overseas
Fixx;Phantoms;LP;1984;Wish
Fixx;Phantoms;LP;1984;Sunshine In The Shade
Fixx;Phantoms;LP;1984;Woman On A Train
Fixx;Phantoms;LP;1984;Facing The Wind
Fixx;Phantoms;LP;1984;Lose Face
Fixx;Phantoms;LP;1984;Phantom Living
Fixx;Reach The Beach;LP;1983;Changing
Fixx;Reach The Beach;LP;1983;One Thing Leads To Another
Fixx;Reach The Beach;LP;1983;Sign Of Fire
Fixx;Reach The Beach;LP;1983;Liner
Fixx;Reach The Beach;LP;1983;Outside
Fixx;Reach The Beach;LP;1983;Opinions
Fixx;Reach The Beach;LP;1983;Saved By Zero
Fixx;Reach The Beach;LP;1983;Privilege
Fixx;Reach The Beach;LP;1983;Running
Fixx;Reach The Beach;LP;1983;Reach The Beach
Flag Of Convenience;War On The Wireless Set;LP;1988;Graduate Of Pain
Flag Of Convenience;War On The Wireless Set;LP;1988;Scene Of The Crime
Flag Of Convenience;War On The Wireless Set;LP;1988;New House
Flag Of Convenience;War On The Wireless Set;LP;1988;Heartbreak Story
Flag Of Convenience;War On The Wireless Set;LP;1988;Danger Time
Flag Of Convenience;War On The Wireless Set;LP;1988;In The Back
Flag Of Convenience;War On The Wireless Set;LP;1988;No Escape
Flag Of Convenience;War On The Wireless Set;LP;1988;One Hundred Tears
Flag Of Convenience;War On The Wireless Set;LP;1988;Show Boy
Flag Of Convenience;War On The Wireless Set;LP;1988;Drift Away
Flash And The Pan;Hey, St. Peter (7");Single;1979;Hey, St. Peter
Flash And The Pan;Hey, St. Peter (7");Single;1979;Walking In The Rain
Fleetwood Mac;Fleetwood Mac;LP;1975;I'm So Afraid
Fleetwood Mac;Fleetwood Mac;LP;1975;Say You Love Me
Fleetwood Mac;Fleetwood Mac;LP;1975;Sugar Daddy
Fleetwood Mac;Fleetwood Mac;LP;1975;World Turning
Fleetwood Mac;Fleetwood Mac;LP;1975;Landslide
Fleetwood Mac;Fleetwood Mac;LP;1975;Over My Head
Fleetwood Mac;Fleetwood Mac;LP;1975;Warm Ways
Fleetwood Mac;Fleetwood Mac;LP;1975;Blue Letter
Fleetwood Mac;Fleetwood Mac;LP;1975;Rhiannon
Fleetwood Mac;Fleetwood Mac;LP;1975;Monday Morning
Fleetwood Mac;Fleetwood Mac;LP;1975;Crystal
Fleetwood Mac;Greatest Hits;LP;1988;Hold Me
Fleetwood Mac;Greatest Hits;LP;1988;Everywhere
Fleetwood Mac;Greatest Hits;LP;1988;Gypsy
Fleetwood Mac;Greatest Hits;LP;1988;As Long As You Follow
Fleetwood Mac;Greatest Hits;LP;1988;Say You Love Me
Fleetwood Mac;Greatest Hits;LP;1988;Sara
Fleetwood Mac;Greatest Hits;LP;1988;Little Lies
Fleetwood Mac;Greatest Hits;LP;1988;No Question Asked
Fleetwood Mac;Greatest Hits;LP;1988;Tusk
Fleetwood Mac;Greatest Hits;LP;1988;Go Your Own Way
Fleetwood Mac;Greatest Hits;LP;1988;Dreams
Fleetwood Mac;Greatest Hits;LP;1988;Rhannon
Fleetwood Mac;Greatest Hits;LP;1988;Don't Stop
Fleetwood Mac;Man Of The World (7");Single;1969;Man Of The World
Fleetwood Mac;Penguin;LP;1973;Bright Fire
Fleetwood Mac;Penguin;LP;1973;Night Watch
Fleetwood Mac;Penguin;LP;1973;Remember Me
Fleetwood Mac;Penguin;LP;1973;Did You Ever Love Me
Fleetwood Mac;Penguin;LP;1973;Revelation
Fleetwood Mac;Penguin;LP;1973;Derelict
Fleetwood Mac;Penguin;LP;1973;(I'm A) Roadrunner
Fleetwood Mac;Penguin;LP;1973;Caught In The Rain
Fleetwood Mac;Penguin;LP;1973;Dissatisfied
Fleetwood Mac;Then Play On;LP;1969;Although The Sun Is Shining
Fleetwood Mac;Then Play On;LP;1969;Rattlesnake Shake
Fleetwood Mac;Then Play On;LP;1969;Oh Well
Fleetwood Mac;Then Play On;LP;1969;Searching For Madge
Fleetwood Mac;Then Play On;LP;1969;Before The Beginning
Fleetwood Mac;Then Play On;LP;1969;Show-Biz Blues
Fleetwood Mac;Then Play On;LP;1969;Underway
Fleetwood Mac;Then Play On;LP;1969;Coming Your Way
Fleetwood Mac;Then Play On;LP;1969;Like Crying
Fleetwood Mac;Then Play On;LP;1969;Fighting For Madge
Fleetwood Mac;Then Play On;LP;1969;Closing My Eyes
Fleetwood Mac;Vintage Years;LP;1975;Need Your Love Tonight
Fleetwood Mac;Vintage Years;LP;1975;Doctor Brown
Fleetwood Mac;Vintage Years;LP;1975;I've Lost My Baby
Fleetwood Mac;Vintage Years;LP;1975;Jigsaw Puzzle Blues
Fleetwood Mac;Vintage Years;LP;1975;Big Boat
Fleetwood Mac;Vintage Years;LP;1975;Evening Boogie
Fleetwood Mac;Vintage Years;LP;1975;Just The Blues
Fleetwood Mac;Vintage Years;LP;1975;Albatross
Fleetwood Mac;Vintage Years;LP;1975;Sun Is Shining
Fleetwood Mac;Vintage Years;LP;1975;Looking For Somebody
Fleetwood Mac;Vintage Years;LP;1975;Shake Your Monemaker
Fleetwood Mac;Vintage Years;LP;1975;Man Of The World
Fleetwood Mac;Vintage Years;LP;1975;Stop Messin' Around
Fleetwood Mac;Vintage Years;LP;1975;Rolin' Man
Fleetwood Mac;Vintage Years;LP;1975;Love That Burns
Fleetwood Mac;Vintage Years;LP;1975;Rambling Pony
Fleetwood Mac;Vintage Years;LP;1975;Need Your Love So Bad
Fleetwood Mac;Vintage Years;LP;1975;Coming Home
Fleetwood Mac;Vintage Years;LP;1975;If You Be My Baby
Fleetwood Mac;Vintage Years;LP;1975;Something Inside Of me
Fleetwood Mac;Vintage Years;LP;1975;Dust MY Broom
Fleetwood Mac;Vintage Years;LP;1975;Lazy Poker Blues
Fleetwood Mac;Vintage Years;LP;1975;Black Magic Woman
Fleetwood Mac;Vintage Years;LP;1975;Trying So Hard To Forget
Flesh For Lulu;Plastic Fantastic;LP;1990;Slowdown
Flesh For Lulu;Plastic Fantastic;LP;1990;Highwire
Flesh For Lulu;Plastic Fantastic;LP;1990;Time And Space
Flesh For Lulu;Plastic Fantastic;LP;1990;Choosing You
Flesh For Lulu;Plastic Fantastic;LP;1990;Day One
Flesh For Lulu;Plastic Fantastic;LP;1990;Stupid On The Street
Flesh For Lulu;Plastic Fantastic;LP;1990;Avenue
Flesh For Lulu;Plastic Fantastic;LP;1990;Slide
Flesh For Lulu;Plastic Fantastic;LP;1990;Every Little Word
Flesh For Lulu;Plastic Fantastic;LP;1990;Decline And Fall
Flesh For Lulu;Plastic Fantastic;LP;1990;Plastic Fantastic
Flesh For Lulu;Plastic Fantastic;LP;1990;House Of Cards
Flowerpornoes;Flowerpornoes;LP;1988;Busy Letting My Hair Grow
Flowerpornoes;Flowerpornoes;LP;1988;Jesus Patchouly Abortion
Flowerpornoes;Flowerpornoes;LP;1988;Early Morning Doubt
Flowerpornoes;Flowerpornoes;LP;1988;A Friend Who's Like The Wind
Flowerpornoes;Flowerpornoes;LP;1988;Teenage Urgh Argh
Flowerpornoes;Flowerpornoes;LP;1988;I Never Wanted To Fall In Love With Brix Smith
Flowerpornoes;Flowerpornoes;LP;1988;Oh Cheflera
Flowerpornoes;Flowerpornoes;LP;1988;Flex Your Tiger Body
Flowerpornoes;Flowerpornoes;LP;1988;Stardust Kiddies
Flowerpornoes;Flowerpornoes;LP;1988;Colour Of Your Eyes (Closed)
Flowerpornoes;Flowerpornoes;LP;1988;Theses Hands
Flowerpornoes;Flowerpornoes;LP;1988;F.I.R.E.
Flowerpornoes;Flowerpornoes;LP;1988;Zen Rebel
Flowerpot Men;Let's Go To San Francisco;CD;198;Journey's End
Flowerpot Men;Let's Go To San Francisco;CD;198;Young Birds Fly
Flowerpot Men;Let's Go To San Francisco;CD;198;You Can Never Be Wrong
Flowerpot Men;Let's Go To San Francisco;CD;198;Let's Go To San Francisco part 1
Flowerpot Men;Let's Go To San Francisco;CD;198;Man Without A Woman
Flowerpot Men;Let's Go To San Francisco;CD;198;Let's Go Back To San Francisco
Flowerpot Men;Let's Go To San Francisco;CD;198;A Walk In The Sky
